id,time,款,項,目,節,科目名稱,人事費,業務費_經,奬補助費_經,債務費,預備金_經,經常支出小計,業務費_資,設備及投資,奬補助費_資,預備金_資,資本支出小計,合計
240,106,1,,,,總統府主管,00020000000,2593414,5600139,1670754,0,7375,9871682,0,4042879,0,0,4042879,13914561
240,106,,5,,,中央研究院,00020400000,2593414,5600139,1670754,0,7375,9871682,0,4042879,0,0,4042879,13914561
240,106,,,,,科學支出,52020400000,2593414,5600139,1670754,0,7375,9871682,0,4042879,0,0,4042879,13914561
240,106,,,1,,一般行政,52020400100,196508,165900,366,0,0,362774,0,1000,0,0,1000,363774
240,106,,,2,,一般學術研究及評議,52020401000,2396906,1910308,1542864,0,0,5850078,0,422753,0,0,422753,6272831
240,106,,,,1,學術審議及研究獎助,52020401020,2396906,357812,113568,0,0,2868286,0,139315,0,0,139315,3007601
240,106,,,,2,主題研究與人才培育,52020401023,0,1552496,1429296,0,0,2981792,0,283438,0,0,283438,3265230
240,106,,,3,,自然及人文社會科學研究,52020402000,0,3523931,127524,0,0,3651455,0,813865,0,0,813865,4465320
240,106,,,,1,數理科學研究,52020402010,0,1289616,33650,0,0,1323266,0,360451,0,0,360451,1683717
240,106,,,,2,生命科學研究,52020402020,0,1507432,67814,0,0,1575246,0,279721,0,0,279721,1854967
240,106,,,,3,人文及社會科學研究,52020402030,0,726883,26060,0,0,752943,0,173693,0,0,173693,926636
240,106,,,4,,國家生技研究園區,52020403000,0,0,0,0,0,0,0,1171455,0,0,1171455,1171455
240,106,,,5,,一般建築及設備,52020409000,0,0,0,0,0,0,0,1633806,0,0,1633806,1633806
240,106,,,,1,土地購置,52020409001,0,0,0,0,0,0,0,1458200,0,0,1458200,1458200
240,106,,,,2,營建工程,52020409002,0,0,0,0,0,0,0,175606,0,0,175606,175606
240,106,,,6,,第一預備金,52020409800,0,0,0,0,7375,7375,0,0,0,0,0,7375
240,107,1,,,,總統府主管,00020000000,2502488,5681377,1735543,0,7375,9926783,0,2205107,0,0,2205107,12131890
240,107,,5,,,中央研究院,00020400000,2502488,5681377,1735543,0,7375,9926783,0,2205107,0,0,2205107,12131890
240,107,,,,,科學支出,52020400000,2502488,5681377,1735543,0,7375,9926783,0,2205107,0,0,2205107,12131890
