id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,用途別編號,用途別名稱,原預算數,追加減數,第一預備金,第二預備金,經費流用數,預算調整數,截至本月止分配預算數_1,本月實現數,截至本月止累計實現數_2,應付數,已分配尚未執行數,備註_預暫付數
201,10709,107,9,,,04,,3202010400-2,研究發展,,,,,"6,861,000",0,0,0,0,0,"4,715,000","371,841","3,396,797",0,"1,318,203","60,000"
201,10709,107,9,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,861,000",0,0,0,0,0,"4,715,000","371,841","3,396,797",0,"1,318,203","60,000"
201,10709,107,9,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"4,715,000","371,841","3,396,797",0,"1,318,203","60,000"
201,10709,107,9,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"6,221,000","164,414","4,345,804",0,"1,875,196",0
201,10709,107,9,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"6,221,000","164,414","4,345,804",0,"1,875,196",0
201,10709,107,9,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,0,0,0,0,"15,969,000","1,448,378","14,664,406",0,"1,304,594",600
201,10709,107,9,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"7,005,000","700,400","7,004,000",0,"1,000",0
201,10709,107,9,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,0,0,0,0,"8,964,000","747,978","7,660,406",0,"1,303,594",600
201,10709,107,9,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"1,055,000","116,695","925,617",0,"129,383",0
201,10709,107,9,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"1,055,000","116,695","925,617",0,"129,383",0
201,10709,107,9,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10709,107,9,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10709,107,9,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"4,983,860",0,0,0,0,0,"4,983,860","369,750","3,368,760",0,"1,615,100","1,615,100"
201,10709,107,9,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"4,983,860",0,0,0,0,0,"4,983,860","369,750","3,368,760",0,"1,615,100","1,615,100"
201,10709,107,9,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"279,000",0,0,0,0,0,"279,000","93,000","279,000",0,0,0
201,10709,107,9,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"279,000",0,0,0,0,0,"279,000","93,000","279,000",0,0,0
201,10709,107,9,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"72,786,738",0,0,0,0,0,"72,786,738","7,518,556","72,786,738",0,0,0
201,10709,107,9,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"72,786,738",0,0,0,0,0,"72,786,738","7,518,556","72,786,738",0,0,0
201,10709,107,9,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"11,320,216",0,0,0,0,0,"11,320,216","1,004,766","11,320,216",0,0,0
201,10709,107,9,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"11,320,216",0,0,0,0,0,"11,320,216","1,004,766","11,320,216",0,0,0
201,10709,107,9,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"1,750,800",0,0,0,0,0,"1,750,800","43,941","1,750,800",0,0,0
201,10709,107,9,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"1,750,800",0,0,0,0,0,"1,750,800","43,941","1,750,800",0,0,0
201,10709,107,9,,,,,合計,,,,,,"1,011,702,614",0,0,0,0,0,"772,338,614","68,196,877","716,872,336",0,"55,466,278","6,367,962"
201,10710,107,10,01,,,,0002000000-8,總統府主管,,,,,"920,582,000",0,0,0,0,0,"754,550,000","69,411,375","696,778,197",0,"57,771,803","9,777,098"
201,10710,107,10,,01,,,0002010000-4,總統府,,,,,"920,582,000",0,0,0,0,0,"754,550,000","69,411,375","696,778,197",0,"57,771,803","9,777,098"
201,10710,107,10,,,01,,3202010100-9,一般行政,,,,,"804,501,000",0,0,0,0,0,"672,035,000","54,586,360","625,248,723",0,"46,786,277","9,106,098"
201,10710,107,10,,,,,3202010100-9,一般行政,,,0100,人事費,"615,358,000",0,0,0,0,0,"550,488,000","39,191,529","524,880,612",0,"25,607,388","112,080"
201,10710,107,10,,,,,3202010100-9,一般行政,,,0200,業務費,"188,166,000",0,0,0,0,0,"120,577,000","15,393,191","99,519,421",0,"21,057,579","8,994,018"
201,10710,107,10,,,,,3202010100-9,一般行政,,,0400,獎補助費,"977,000",0,0,0,0,0,"970,000","1,640","848,690",0,"121,310",0
201,10710,107,10,,,01,,3202010100-9*,一般行政,,,,,"21,882,000",0,0,0,0,0,"13,000,000","1,835,217","9,669,504",0,"3,330,496",0
201,10710,107,10,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"21,882,000",0,0,0,0,0,"13,000,000","1,835,217","9,669,504",0,"3,330,496",0
201,10710,107,10,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"22,520,000","6,711,349","21,587,046",0,"932,954","671,000"
201,10710,107,10,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"22,520,000","6,711,349","21,587,046",0,"932,954","671,000"
201,10710,107,10,,,03,,3202010300-8,國家慶典,,,,,"15,614,000",0,0,0,0,0,"13,151,000","1,161,083","11,822,934",0,"1,328,066",0
201,10710,107,10,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,614,000",0,0,0,0,0,"13,151,000","1,161,083","11,822,934",0,"1,328,066",0
201,10710,107,10,,,04,,3202010400-2,研究發展,,,,,"6,861,000",0,0,0,0,0,"5,326,000","644,114","4,040,911",0,"1,285,089",0
201,10710,107,10,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,861,000",0,0,0,0,0,"5,326,000","644,114","4,040,911",0,"1,285,089",0
201,10710,107,10,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"5,326,000","644,114","4,040,911",0,"1,285,089",0
201,10710,107,10,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"7,122,000","1,115,231","5,461,035",0,"1,660,965",0
201,10710,107,10,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"7,122,000","1,115,231","5,461,035",0,"1,660,965",0
201,10710,107,10,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,0,0,0,0,"17,639,000","1,750,499","16,414,905",0,"1,224,095",0
201,10710,107,10,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"7,706,000","700,400","7,704,400",0,"1,600",0
201,10710,107,10,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,0,0,0,0,"9,933,000","1,050,099","8,710,505",0,"1,222,495",0
201,10710,107,10,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"3,757,000","1,607,522","2,533,139",0,"1,223,861",0
201,10710,107,10,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"3,757,000","1,607,522","2,533,139",0,"1,223,861",0
201,10710,107,10,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10710,107,10,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10710,107,10,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"5,232,630",0,0,0,0,0,"5,232,630","1,863,870","5,232,630",0,0,0
201,10710,107,10,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"5,232,630",0,0,0,0,0,"5,232,630","1,863,870","5,232,630",0,0,0
201,10710,107,10,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0
201,10710,107,10,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0
201,10710,107,10,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"78,328,251",0,0,0,0,0,"78,328,251","5,541,513","78,328,251",0,0,0
201,10710,107,10,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"78,328,251",0,0,0,0,0,"78,328,251","5,541,513","78,328,251",0,0,0
201,10710,107,10,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"12,313,238",0,0,0,0,0,"12,313,238","993,022","12,313,238",0,0,0
201,10710,107,10,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"12,313,238",0,0,0,0,0,"12,313,238","993,022","12,313,238",0,0,0
201,10710,107,10,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"2,808,322",0,0,0,0,0,"2,808,322","1,057,522","2,808,322",0,0,0
201,10710,107,10,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"2,808,322",0,0,0,0,0,"2,808,322","1,057,522","2,808,322",0,0,0
201,10710,107,10,,,,,合計,,,,,,"1,019,543,441",0,0,0,0,0,"853,511,441","78,867,302","795,739,638",0,"57,771,803","9,777,098"
201,10711,107,11,01,,,,0002000000-8,總統府主管,,,,,"920,582,000",0,0,0,0,0,"814,070,000","60,751,513","757,529,710",0,"56,540,290","8,751,470"
201,10711,107,11,,01,,,0002010000-4,總統府,,,,,"920,582,000",0,0,0,0,0,"814,070,000","60,751,513","757,529,710",0,"56,540,290","8,751,470"
201,10711,107,11,,,01,,3202010100-9,一般行政,,,,,"804,501,000",0,0,0,0,0,"723,255,000","48,856,706","674,105,429",0,"49,149,571","8,391,470"
201,10711,107,11,,,,,3202010100-9,一般行政,,,0100,人事費,"615,358,000",0,0,0,0,0,"587,048,000","39,123,241","564,003,853",0,"23,044,147",0
201,10711,107,11,,,,,3202010100-9,一般行政,,,0200,業務費,"188,166,000",0,0,0,0,0,"135,233,000","9,727,515","109,246,936",0,"25,986,064","8,391,470"
201,10711,107,11,,,,,3202010100-9,一般行政,,,0400,獎補助費,"977,000",0,0,0,0,0,"974,000","5,950","854,640",0,"119,360",0
201,10711,107,11,,,01,,3202010100-9*,一般行政,,,,,"21,882,000",0,0,0,0,0,"14,560,000","4,243,400","13,912,904",0,"647,096",0
201,10711,107,11,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"21,882,000",0,0,0,0,0,"14,560,000","4,243,400","13,912,904",0,"647,096",0
201,10711,107,11,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"24,520,000","2,521,696","24,108,742",0,"411,258","300,000"
201,10711,107,11,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"24,520,000","2,521,696","24,108,742",0,"411,258","300,000"
201,10711,107,11,,,03,,3202010300-8,國家慶典,,,,,"15,614,000",0,0,0,0,0,"14,190,000","1,428,827","13,251,761",0,"938,239",0
201,10711,107,11,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,614,000",0,0,0,0,0,"14,190,000","1,428,827","13,251,761",0,"938,239",0
201,10711,107,11,,,04,,3202010400-2,研究發展,,,,,"6,861,000",0,0,0,0,0,"5,945,000","379,922","4,420,833",0,"1,524,167","60,000"
201,10711,107,11,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,861,000",0,0,0,0,0,"5,945,000","379,922","4,420,833",0,"1,524,167","60,000"
201,10711,107,11,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"5,945,000","379,922","4,420,833",0,"1,524,167","60,000"
201,10711,107,11,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"7,777,000","329,003","5,790,038",0,"1,986,962",0
201,10711,107,11,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"7,777,000","329,003","5,790,038",0,"1,986,962",0
201,10711,107,11,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,0,0,0,0,"19,906,000","2,736,972","19,151,877",0,"754,123",0
201,10711,107,11,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"8,405,000","700,400","8,404,800",0,200,0
201,10711,107,11,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,0,0,0,0,"11,501,000","2,036,572","10,747,077",0,"753,923",0
201,10711,107,11,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"3,917,000","254,987","2,788,126",0,"1,128,874",0
201,10711,107,11,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"3,917,000","254,987","2,788,126",0,"1,128,874",0
201,10711,107,11,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10711,107,11,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,0,0,0,0,0,0,0,0,0,0
201,10711,107,11,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"5,621,520",0,0,0,0,0,"5,621,520","388,890","5,621,520",0,0,0
201,10711,107,11,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"5,621,520",0,0,0,0,0,"5,621,520","388,890","5,621,520",0,0,0
201,10711,107,11,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0
201,10711,107,11,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0
201,10711,107,11,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"84,747,890",0,0,0,0,0,"84,747,890","6,419,639","84,747,890",0,0,0
201,10711,107,11,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"84,747,890",0,0,0,0,0,"84,747,890","6,419,639","84,747,890",0,0,0
201,10711,107,11,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"13,303,628",0,0,0,0,0,"13,303,628","990,390","13,303,628",0,0,0
201,10711,107,11,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"13,303,628",0,0,0,0,0,"13,303,628","990,390","13,303,628",0,0,0
201,10711,107,11,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"3,000,912",0,0,0,0,0,"3,000,912","192,590","3,000,912",0,0,0
201,10711,107,11,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"3,000,912",0,0,0,0,0,"3,000,912","192,590","3,000,912",0,0,0
201,10711,107,11,,,,,合計,,,,,,"1,027,534,950",0,0,0,0,0,"921,022,950","68,743,022","864,482,660",0,"56,540,290","8,751,470"
201,10712,107,12,01,,,,0002000000-8,總統府主管,,,,,"920,582,000",0,0,0,0,0,"920,582,000","124,284,811","881,814,521",0,"38,767,479",0
201,10712,107,12,,01,,,0002010000-4,總統府,,,,,"920,582,000",0,0,0,0,0,"920,582,000","124,284,811","881,814,521",0,"38,767,479",0
201,10712,107,12,,,01,,3202010100-9,一般行政,,,,,"804,501,000",0,0,0,"-4,364,049",0,"800,136,951","95,147,266","769,252,695",0,"30,884,256",0
201,10712,107,12,,,,,3202010100-9,一般行政,,,0100,人事費,"615,358,000",0,0,0,0,0,"615,358,000","43,108,453","607,112,306",0,"8,245,694",0
201,10712,107,12,,,,,3202010100-9,一般行政,,,0200,業務費,"188,166,000",0,0,0,"-4,364,049",0,"183,801,951","52,033,953","161,280,889",0,"22,521,062",0
201,10712,107,12,,,,,3202010100-9,一般行政,,,0400,獎補助費,"977,000",0,0,0,0,0,"977,000","4,860","859,500",0,"117,500",0
201,10712,107,12,,,01,,3202010100-9*,一般行政,,,,,"21,882,000",0,0,0,"4,364,049",0,"26,246,049","12,333,145","26,246,049",0,0,0
201,10712,107,12,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"21,882,000",0,0,0,"4,364,049",0,"26,246,049","12,333,145","26,246,049",0,0,0
201,10712,107,12,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"30,000,000","5,889,712","29,998,454",0,"1,546",0
201,10712,107,12,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"30,000,000","5,889,712","29,998,454",0,"1,546",0
201,10712,107,12,,,03,,3202010300-8,國家慶典,,,,,"15,614,000",0,0,0,0,0,"15,614,000","2,336,164","15,587,925",0,"26,075",0
201,10712,107,12,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,614,000",0,0,0,0,0,"15,614,000","2,336,164","15,587,925",0,"26,075",0
201,10712,107,12,,,04,,3202010400-2,研究發展,,,,,"6,861,000",0,0,0,0,0,"6,861,000","1,120,373","5,541,206",0,"1,319,794",0
201,10712,107,12,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,861,000",0,0,0,0,0,"6,861,000","1,120,373","5,541,206",0,"1,319,794",0
201,10712,107,12,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,861,000",0,0,0,0,0,"6,861,000","1,120,373","5,541,206",0,"1,319,794",0
201,10712,107,12,,,05,,3202010500-7,新聞發布,,,,,"10,194,000",0,0,0,0,0,"10,194,000","852,731","6,642,769",0,"3,551,231",0
201,10712,107,12,,,,,3202010500-7,新聞發布,,,0200,業務費,"10,194,000",0,0,0,0,0,"10,194,000","852,731","6,642,769",0,"3,551,231",0
201,10712,107,12,,,06,,3202010600-1,卸任禮遇,,,,,"23,755,000",0,"2,373,000",0,0,0,"26,128,000","4,612,096","23,763,973",0,"2,364,027",0
201,10712,107,12,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,405,000",0,0,0,0,0,"8,405,000",0,"8,404,800",0,200,0
201,10712,107,12,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"15,350,000",0,"2,373,000",0,0,0,"17,723,000","4,612,096","15,359,173",0,"2,363,827",0
201,10712,107,12,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"5,402,000",0,0,0,0,0,"5,402,000","1,993,324","4,781,450",0,"620,550",0
201,10712,107,12,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"5,402,000",0,0,0,0,0,"5,402,000","1,993,324","4,781,450",0,"620,550",0
201,10712,107,12,,,08,,3202019800-0,第一預備金,,,,,"2,373,000",0,"-2,373,000",0,0,0,0,0,0,0,0,0
201,10712,107,12,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,373,000",0,"-2,373,000",0,0,0,0,0,0,0,0,0
201,10712,107,12,02,,,,8903304500-4,公教人員婚喪生育及子女教育補助,,,,,"5,687,750",0,0,0,0,0,"5,687,750","66,230","5,687,750",0,0,0
201,10712,107,12,,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,0100,人事費,"5,687,750",0,0,0,0,0,"5,687,750","66,230","5,687,750",0,0,0
201,10712,107,12,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0
201,10712,107,12,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"279,000",0,0,0,0,0,"279,000",0,"279,000",0,0,0
201,10712,107,12,05,,,,7506205300-0,公務人員退休撫卹給付,,,,,"85,228,389",0,0,0,0,0,"85,228,389","480,499","85,228,389",0,0,0
201,10712,107,12,,,,,7506205300-0,公務人員退休撫卹給付,,,0100,人事費,"85,228,389",0,0,0,0,0,"85,228,389","480,499","85,228,389",0,0,0
201,10712,107,12,27,,,,3277013200-0,調整軍公教人員待遇準備,,,,,"13,307,380",0,0,0,0,0,"13,307,380","3,752","13,307,380",0,0,0
201,10712,107,12,,,,,3277013200-0,調整軍公教人員待遇準備,,,0100,人事費,"13,307,380",0,0,0,0,0,"13,307,380","3,752","13,307,380",0,0,0
201,10712,107,12,27,,,,7577017500-7,調整軍公教人員待遇準備,,,,,"3,015,326",0,0,0,0,0,"3,015,326","14,414","3,015,326",0,0,0
201,10712,107,12,,,,,7577017500-7,調整軍公教人員待遇準備,,,0100,人事費,"3,015,326",0,0,0,0,0,"3,015,326","14,414","3,015,326",0,0,0
201,10712,107,12,,,,,合計,,,,,,"1,028,099,845",0,0,0,0,0,"1,028,099,845","124,849,706","989,332,366",0,"38,767,479",0
201,10801,108,1,01,,,,0002000000-8,總統府主管,,,,,"973,467,000",0,0,0,0,0,"195,199,000","150,397,309","150,397,309",0,"44,801,691","33,287,525"
201,10801,108,1,,01,,,0002010000-4,總統府,,,,,"973,467,000",0,0,0,0,0,"195,199,000","150,397,309","150,397,309",0,"44,801,691","33,287,525"
201,10801,108,1,,,01,,3202010100-9,一般行政,,,,,"839,052,000",0,0,0,0,0,"177,645,000","139,961,304","139,961,304",0,"37,683,696","27,981,325"
201,10801,108,1,,,,,3202010100-9,一般行政,,,0100,人事費,"627,852,000",0,0,0,0,0,"171,107,000","136,937,596","136,937,596",0,"34,169,404","25,586,652"
201,10801,108,1,,,,,3202010100-9,一般行政,,,0200,業務費,"210,234,000",0,0,0,0,0,"6,228,000","2,761,208","2,761,208",0,"3,466,792","2,394,673"
201,10801,108,1,,,,,3202010100-9,一般行政,,,0400,獎補助費,"966,000",0,0,0,0,0,"310,000","262,500","262,500",0,"47,500",0
201,10801,108,1,,,01,,3202010100-9*,一般行政,,,,,"42,411,000",0,0,0,0,0,"396,000","254,565","254,565",0,"141,435",0
201,10801,108,1,,,,,3202010100-9*,一般行政,,,0300,設備及投資,"42,411,000",0,0,0,0,0,"396,000","254,565","254,565",0,"141,435",0
201,10801,108,1,,,02,,3202010200-3,國務機要,,,,,"30,000,000",0,0,0,0,0,"10,300,000","4,853,889","4,853,889",0,"5,446,111","5,207,000"
201,10801,108,1,,,,,3202010200-3,國務機要,,,0200,業務費,"30,000,000",0,0,0,0,0,"10,300,000","4,853,889","4,853,889",0,"5,446,111","5,207,000"
201,10801,108,1,,,03,,3202010300-8,國家慶典,,,,,"15,805,000",0,0,0,0,0,"3,307,000","3,058,971","3,058,971",0,"248,029",0
201,10801,108,1,,,,,3202010300-8,國家慶典,,,0200,業務費,"15,805,000",0,0,0,0,0,"3,307,000","3,058,971","3,058,971",0,"248,029",0
201,10801,108,1,,,04,,3202010400-2,研究發展,,,,,"6,724,000",0,0,0,0,0,"234,000","180,196","180,196",0,"53,804",0
201,10801,108,1,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"6,724,000",0,0,0,0,0,"234,000","180,196","180,196",0,"53,804",0
201,10801,108,1,,,,,3202010401-5,"國家發展研究及諮
詢",,,0200,業務費,"6,724,000",0,0,0,0,0,"234,000","180,196","180,196",0,"53,804",0
201,10801,108,1,,,05,,3202010500-7,新聞發布,,,,,"7,353,000",0,0,0,0,0,"445,000","328,224","328,224",0,"116,776","99,200"
201,10801,108,1,,,,,3202010500-7,新聞發布,,,0200,業務費,"7,353,000",0,0,0,0,0,"445,000","328,224","328,224",0,"116,776","99,200"
201,10801,108,1,,,06,,3202010600-1,卸任禮遇,,,,,"22,508,000",0,0,0,0,0,"2,746,000","1,724,695","1,724,695",0,"1,021,305",0
201,10801,108,1,,,,,3202010600-1,卸任禮遇,,,0100,人事費,"8,658,000",0,0,0,0,0,"1,444,000","1,442,824","1,442,824",0,"1,176",0
201,10801,108,1,,,,,3202010600-1,卸任禮遇,,,0200,業務費,"13,850,000",0,0,0,0,0,"1,302,000","281,871","281,871",0,"1,020,129",0
201,10801,108,1,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"6,741,000",0,0,0,0,0,"126,000","35,465","35,465",0,"90,535",0
201,10801,108,1,,,,,3202010800-0,"公報編印及印信勳
章鑄造",,,0200,業務費,"6,741,000",0,0,0,0,0,"126,000","35,465","35,465",0,"90,535",0
201,10801,108,1,,,08,,3202019800-0,第一預備金,,,,,"2,873,000",0,0,0,0,0,0,0,0,0,0,0
201,10801,108,1,,,,,3202019800-0,第一預備金,,,0900,預備金,"2,873,000",0,0,0,0,0,0,0,0,0,0,0
201,10801,108,1,05,,,,6806205800-3,早期退休公教人員生活困難照護金,,,,,"93,000",0,0,0,0,0,"93,000","93,000","93,000",0,0,0
201,10801,108,1,,,,,6806205800-3,"早期退休公教人員生活困難照
護金",,,0400,獎補助費,"93,000",0,0,0,0,0,"93,000","93,000","93,000",0,0,0
