id,time,工作計畫名稱,工作計畫編號,第一二級用途別科目名稱,第一二級用途別科目編號,科目編號,科目名稱,金額
240,109,,,獎勵及慰問,4085,5202409800,,
240,109,,,其他補助及捐助,4090,total,total,19900.00
240,109,,,其他補助及捐助,4090,5202400100,,
240,109,,,其他補助及捐助,4090,5202401020,,17500.00
240,109,,,其他補助及捐助,4090,5202401023,,
240,109,,,其他補助及捐助,4090,5202402010,,
240,109,,,其他補助及捐助,4090,5202402020,,
240,109,,,其他補助及捐助,4090,5202402030,,2400.00
240,109,,,其他補助及捐助,4090,5202404000,,
240,109,,,其他補助及捐助,4090,5202405010,,
240,109,,,其他補助及捐助,4090,5202409011,,
240,109,,,其他補助及捐助,4090,5202409800,,
240,109,,,預備金,6000,total,total,7375.00
240,109,,,預備金,6000,5202400100,,
240,109,,,預備金,6000,5202401020,,
240,109,,,預備金,6000,5202401023,,
240,109,,,預備金,6000,5202402010,,
240,109,,,預備金,6000,5202402020,,
240,109,,,預備金,6000,5202402030,,
240,109,,,預備金,6000,5202404000,,
240,109,,,預備金,6000,5202405010,,
240,109,,,預備金,6000,5202409011,,
240,109,,,預備金,6000,5202409800,,7375.00
240,109,,,第一預備金,6005,total,total,7375.00
240,109,,,第一預備金,6005,5202400100,,
240,109,,,第一預備金,6005,5202401020,,
240,109,,,第一預備金,6005,5202401023,,
240,109,,,第一預備金,6005,5202402010,,
240,109,,,第一預備金,6005,5202402020,,
240,109,,,第一預備金,6005,5202402030,,
240,109,,,第一預備金,6005,5202404000,,
240,109,,,第一預備金,6005,5202405010,,
240,109,,,第一預備金,6005,5202409011,,
240,109,,,第一預備金,6005,5202409800,,7375.00
240,110,,,合計,,total,total,12822418.00
240,110,,,合計,,5202400100,,263850.00
240,110,,,合計,,5202401000,,6150664.00
240,110,,,合計,,5202402010,,1584089.00
240,110,,,合計,,5202402020,,1961978.00
240,110,,,合計,,5202402030,,923737.00
240,110,,,合計,,5202404000,,874980.00
240,110,,,合計,,5202405010,,1053865.00
240,110,,,合計,,5202409011,,1880.00
240,110,,,合計,,5202409800,,7375.00
240,110,,,人事費,1000,total,total,2667953.00
240,110,,,人事費,1000,5202400100,,210588.00
240,110,,,人事費,1000,5202401000,,2457365.00
240,110,,,人事費,1000,5202402010,,
240,110,,,人事費,1000,5202402020,,
240,110,,,人事費,1000,5202402030,,
240,110,,,人事費,1000,5202404000,,
240,110,,,人事費,1000,5202405010,,
240,110,,,人事費,1000,5202409011,,
240,110,,,人事費,1000,5202409800,,
240,110,,,政務人員待遇,1010,total,total,10103.00
240,110,,,政務人員待遇,1010,5202400100,,10103.00
240,110,,,政務人員待遇,1010,5202401000,,
240,110,,,政務人員待遇,1010,5202402010,,
240,110,,,政務人員待遇,1010,5202402020,,
240,110,,,政務人員待遇,1010,5202402030,,
240,110,,,政務人員待遇,1010,5202404000,,
240,110,,,政務人員待遇,1010,5202405010,,
240,110,,,政務人員待遇,1010,5202409011,,
240,110,,,政務人員待遇,1010,5202409800,,
240,110,,,法定編制人員待遇,1015,total,total,1671173.00
240,110,,,法定編制人員待遇,1015,5202400100,,110146.00
240,110,,,法定編制人員待遇,1015,5202401000,,1561027.00
240,110,,,法定編制人員待遇,1015,5202402010,,
240,110,,,法定編制人員待遇,1015,5202402020,,
240,110,,,法定編制人員待遇,1015,5202402030,,
240,110,,,法定編制人員待遇,1015,5202404000,,
240,110,,,法定編制人員待遇,1015,5202405010,,
240,110,,,法定編制人員待遇,1015,5202409011,,
240,110,,,法定編制人員待遇,1015,5202409800,,
240,110,,,約聘僱人員待遇,1020,total,total,27882.00
240,110,,,約聘僱人員待遇,1020,5202400100,,9418.00
240,110,,,約聘僱人員待遇,1020,5202401000,,18464.00
240,110,,,約聘僱人員待遇,1020,5202402010,,
240,110,,,約聘僱人員待遇,1020,5202402020,,
240,110,,,約聘僱人員待遇,1020,5202402030,,
240,110,,,約聘僱人員待遇,1020,5202404000,,
240,110,,,約聘僱人員待遇,1020,5202405010,,
240,110,,,約聘僱人員待遇,1020,5202409011,,
240,110,,,約聘僱人員待遇,1020,5202409800,,
240,110,,,技工及工友待遇,1025,total,total,16660.00
240,110,,,技工及工友待遇,1025,5202400100,,6248.00
240,110,,,技工及工友待遇,1025,5202401000,,10412.00
240,110,,,技工及工友待遇,1025,5202402010,,
240,110,,,技工及工友待遇,1025,5202402020,,
240,110,,,技工及工友待遇,1025,5202402030,,
240,110,,,技工及工友待遇,1025,5202404000,,
240,110,,,技工及工友待遇,1025,5202405010,,
240,110,,,技工及工友待遇,1025,5202409011,,
240,110,,,技工及工友待遇,1025,5202409800,,
240,110,,,獎金,1030,total,total,457715.00
240,110,,,獎金,1030,5202400100,,34794.00
240,110,,,獎金,1030,5202401000,,422921.00
240,110,,,獎金,1030,5202402010,,
240,110,,,獎金,1030,5202402020,,
240,110,,,獎金,1030,5202402030,,
240,110,,,獎金,1030,5202404000,,
240,110,,,獎金,1030,5202405010,,
240,110,,,獎金,1030,5202409011,,
240,110,,,獎金,1030,5202409800,,
240,110,,,其他給與,1035,total,total,6726.00
240,110,,,其他給與,1035,5202400100,,2990.00
240,110,,,其他給與,1035,5202401000,,3736.00
240,110,,,其他給與,1035,5202402010,,
240,110,,,其他給與,1035,5202402020,,
240,110,,,其他給與,1035,5202402030,,
240,110,,,其他給與,1035,5202404000,,
240,110,,,其他給與,1035,5202405010,,
240,110,,,其他給與,1035,5202409011,,
240,110,,,其他給與,1035,5202409800,,
240,110,,,加班值班費,1040,total,total,23911.00
240,110,,,加班值班費,1040,5202400100,,11835.00
240,110,,,加班值班費,1040,5202401000,,12076.00
240,110,,,加班值班費,1040,5202402010,,
240,110,,,加班值班費,1040,5202402020,,
240,110,,,加班值班費,1040,5202402030,,
240,110,,,加班值班費,1040,5202404000,,
240,110,,,加班值班費,1040,5202405010,,
240,110,,,加班值班費,1040,5202409011,,
240,110,,,加班值班費,1040,5202409800,,
240,110,,,退休退職給付,1045,total,total,192019.00
240,110,,,退休退職給付,1045,5202400100,,19.00
240,110,,,退休退職給付,1045,5202401000,,192000.00
240,110,,,退休退職給付,1045,5202402010,,
240,110,,,退休退職給付,1045,5202402020,,
240,110,,,退休退職給付,1045,5202402030,,
240,110,,,退休退職給付,1045,5202404000,,
240,110,,,退休退職給付,1045,5202405010,,
240,110,,,退休退職給付,1045,5202409011,,
240,110,,,退休退職給付,1045,5202409800,,
240,110,,,退休離職儲金,1050,total,total,128522.00
240,110,,,退休離職儲金,1050,5202400100,,10848.00
240,110,,,退休離職儲金,1050,5202401000,,117674.00
240,110,,,退休離職儲金,1050,5202402010,,
240,110,,,退休離職儲金,1050,5202402020,,
240,110,,,退休離職儲金,1050,5202402030,,
240,110,,,退休離職儲金,1050,5202404000,,
240,110,,,退休離職儲金,1050,5202405010,,
240,110,,,退休離職儲金,1050,5202409011,,
240,110,,,退休離職儲金,1050,5202409800,,
240,110,,,保險,1055,total,total,133242.00
240,110,,,保險,1055,5202400100,,14187.00
240,110,,,保險,1055,5202401000,,119055.00
240,110,,,保險,1055,5202402010,,
240,110,,,保險,1055,5202402020,,
240,110,,,保險,1055,5202402030,,
240,110,,,保險,1055,5202404000,,
240,110,,,保險,1055,5202405010,,
240,110,,,保險,1055,5202409011,,
240,110,,,保險,1055,5202409800,,
240,110,,,業務費,2000,total,total,6364665.00
240,110,,,業務費,2000,5202400100,,51028.00
240,110,,,業務費,2000,5202401000,,2747412.00
240,110,,,業務費,2000,5202402010,,1195635.00
240,110,,,業務費,2000,5202402020,,1547058.00
240,110,,,業務費,2000,5202402030,,715972.00
240,110,,,業務費,2000,5202404000,,107560.00
240,110,,,業務費,2000,5202405010,,
240,110,,,業務費,2000,5202409011,,
240,110,,,業務費,2000,5202409800,,
240,110,,,教育訓練費,2003,total,total,58478.00
240,110,,,教育訓練費,2003,5202400100,,375.00
240,110,,,教育訓練費,2003,5202401000,,27654.00
240,110,,,教育訓練費,2003,5202402010,,14397.00
240,110,,,教育訓練費,2003,5202402020,,4497.00
240,110,,,教育訓練費,2003,5202402030,,11520.00
240,110,,,教育訓練費,2003,5202404000,,35.00
240,110,,,教育訓練費,2003,5202405010,,
240,110,,,教育訓練費,2003,5202409011,,
240,110,,,教育訓練費,2003,5202409800,,
240,110,,,水電費,2006,total,total,399545.00
240,110,,,水電費,2006,5202400100,,333.00
240,110,,,水電費,2006,5202401000,,20369.00
240,110,,,水電費,2006,5202402010,,90971.00
240,110,,,水電費,2006,5202402020,,215640.00
240,110,,,水電費,2006,5202402030,,41562.00
240,110,,,水電費,2006,5202404000,,30670.00
240,110,,,水電費,2006,5202405010,,
240,110,,,水電費,2006,5202409011,,
240,110,,,水電費,2006,5202409800,,
240,110,,,通訊費,2009,total,total,35652.00
240,110,,,通訊費,2009,5202400100,,133.00
240,110,,,通訊費,2009,5202401000,,10584.00
240,110,,,通訊費,2009,5202402010,,7085.00
240,110,,,通訊費,2009,5202402020,,7292.00
240,110,,,通訊費,2009,5202402030,,9778.00
240,110,,,通訊費,2009,5202404000,,780.00
240,110,,,通訊費,2009,5202405010,,
240,110,,,通訊費,2009,5202409011,,
240,110,,,通訊費,2009,5202409800,,
240,110,,,土地租金,2012,total,total,2185.00
240,110,,,土地租金,2012,5202400100,,
240,110,,,土地租金,2012,5202401000,,
240,110,,,土地租金,2012,5202402010,,50.00
240,110,,,土地租金,2012,5202402020,,
240,110,,,土地租金,2012,5202402030,,
240,110,,,土地租金,2012,5202404000,,2135.00
240,110,,,土地租金,2012,5202405010,,
240,110,,,土地租金,2012,5202409011,,
240,110,,,土地租金,2012,5202409800,,
240,110,,,權利使用費,2015,total,total,199539.00
240,110,,,權利使用費,2015,5202400100,,
240,110,,,權利使用費,2015,5202401000,,149464.00
240,110,,,權利使用費,2015,5202402010,,11230.00
240,110,,,權利使用費,2015,5202402020,,15741.00
240,110,,,權利使用費,2015,5202402030,,23104.00
240,110,,,權利使用費,2015,5202404000,,
240,110,,,權利使用費,2015,5202405010,,
240,110,,,權利使用費,2015,5202409011,,
240,110,,,權利使用費,2015,5202409800,,
240,110,,,資訊服務費,2018,total,total,86762.00
240,110,,,資訊服務費,2018,5202400100,,
240,110,,,資訊服務費,2018,5202401000,,52219.00
240,110,,,資訊服務費,2018,5202402010,,11411.00
240,110,,,資訊服務費,2018,5202402020,,7140.00
240,110,,,資訊服務費,2018,5202402030,,12572.00
240,110,,,資訊服務費,2018,5202404000,,3420.00
240,110,,,資訊服務費,2018,5202405010,,
240,110,,,資訊服務費,2018,5202409011,,
240,110,,,資訊服務費,2018,5202409800,,
240,110,,,其他業務租金,2021,total,total,107501.00
240,110,,,其他業務租金,2021,5202400100,,297.00
240,110,,,其他業務租金,2021,5202401000,,91134.00
240,110,,,其他業務租金,2021,5202402010,,4176.00
240,110,,,其他業務租金,2021,5202402020,,7636.00
240,110,,,其他業務租金,2021,5202402030,,4258.00
240,110,,,其他業務租金,2021,5202404000,,
240,110,,,其他業務租金,2021,5202405010,,
240,110,,,其他業務租金,2021,5202409011,,
240,110,,,其他業務租金,2021,5202409800,,
240,110,,,稅捐及規費,2024,total,total,3387.00
240,110,,,稅捐及規費,2024,5202400100,,383.00
240,110,,,稅捐及規費,2024,5202401000,,266.00
240,110,,,稅捐及規費,2024,5202402010,,1383.00
240,110,,,稅捐及規費,2024,5202402020,,665.00
240,110,,,稅捐及規費,2024,5202402030,,470.00
240,110,,,稅捐及規費,2024,5202404000,,220.00
240,110,,,稅捐及規費,2024,5202405010,,
240,110,,,稅捐及規費,2024,5202409011,,
240,110,,,稅捐及規費,2024,5202409800,,
240,110,,,保險費,2027,total,total,8601.00
240,110,,,保險費,2027,5202400100,,641.00
240,110,,,保險費,2027,5202401000,,1114.00
240,110,,,保險費,2027,5202402010,,2098.00
240,110,,,保險費,2027,5202402020,,2365.00
240,110,,,保險費,2027,5202402030,,1721.00
240,110,,,保險費,2027,5202404000,,662.00
240,110,,,保險費,2027,5202405010,,
240,110,,,保險費,2027,5202409011,,
240,110,,,保險費,2027,5202409800,,
240,110,,,兼職費,2030,total,total,4543.00
240,110,,,兼職費,2030,5202400100,,
240,110,,,兼職費,2030,5202401000,,
240,110,,,兼職費,2030,5202402010,,1401.00
240,110,,,兼職費,2030,5202402020,,50.00
240,110,,,兼職費,2030,5202402030,,3092.00
240,110,,,兼職費,2030,5202404000,,
240,110,,,兼職費,2030,5202405010,,
240,110,,,兼職費,2030,5202409011,,
240,110,,,兼職費,2030,5202409800,,
240,110,,,臨時人員酬金,2033,total,total,2914393.00
240,110,,,臨時人員酬金,2033,5202400100,,29972.00
240,110,,,臨時人員酬金,2033,5202401000,,1202071.00
240,110,,,臨時人員酬金,2033,5202402010,,614588.00
240,110,,,臨時人員酬金,2033,5202402020,,633169.00
240,110,,,臨時人員酬金,2033,5202402030,,401720.00
240,110,,,臨時人員酬金,2033,5202404000,,32873.00
240,110,,,臨時人員酬金,2033,5202405010,,
240,110,,,臨時人員酬金,2033,5202409011,,
240,110,,,臨時人員酬金,2033,5202409800,,
240,110,,,按日按件計資酬金,2036,total,total,137462.00
240,110,,,按日按件計資酬金,2036,5202400100,,662.00
240,110,,,按日按件計資酬金,2036,5202401000,,90218.00
240,110,,,按日按件計資酬金,2036,5202402010,,7582.00
240,110,,,按日按件計資酬金,2036,5202402020,,8880.00
240,110,,,按日按件計資酬金,2036,5202402030,,28940.00
240,110,,,按日按件計資酬金,2036,5202404000,,1180.00
240,110,,,按日按件計資酬金,2036,5202405010,,
240,110,,,按日按件計資酬金,2036,5202409011,,
240,110,,,按日按件計資酬金,2036,5202409800,,
240,110,,,國際組織會費,2042,total,total,12454.00
240,110,,,國際組織會費,2042,5202400100,,
240,110,,,國際組織會費,2042,5202401000,,10032.00
240,110,,,國際組織會費,2042,5202402010,,1035.00
240,110,,,國際組織會費,2042,5202402020,,796.00
240,110,,,國際組織會費,2042,5202402030,,511.00
240,110,,,國際組織會費,2042,5202404000,,80.00
240,110,,,國際組織會費,2042,5202405010,,
240,110,,,國際組織會費,2042,5202409011,,
240,110,,,國際組織會費,2042,5202409800,,
240,110,,,國內組織會費,2045,total,total,4567.00
240,110,,,國內組織會費,2045,5202400100,,
240,110,,,國內組織會費,2045,5202401000,,2678.00
240,110,,,國內組織會費,2045,5202402010,,993.00
240,110,,,國內組織會費,2045,5202402020,,310.00
240,110,,,國內組織會費,2045,5202402030,,556.00
240,110,,,國內組織會費,2045,5202404000,,30.00
240,110,,,國內組織會費,2045,5202405010,,
240,110,,,國內組織會費,2045,5202409011,,
240,110,,,國內組織會費,2045,5202409800,,
240,110,,,物品,2051,total,total,1036045.00
240,110,,,物品,2051,5202400100,,2118.00
240,110,,,物品,2051,5202401000,,603870.00
240,110,,,物品,2051,5202402010,,106205.00
240,110,,,物品,2051,5202402020,,288984.00
240,110,,,物品,2051,5202402030,,24201.00
240,110,,,物品,2051,5202404000,,10667.00
240,110,,,物品,2051,5202405010,,
240,110,,,物品,2051,5202409011,,
240,110,,,物品,2051,5202409800,,
240,110,,,一般事務費,2054,total,total,684562.00
240,110,,,一般事務費,2054,5202400100,,10351.00
240,110,,,一般事務費,2054,5202401000,,257896.00
240,110,,,一般事務費,2054,5202402010,,191147.00
240,110,,,一般事務費,2054,5202402020,,132337.00
240,110,,,一般事務費,2054,5202402030,,78702.00
240,110,,,一般事務費,2054,5202404000,,14129.00
240,110,,,一般事務費,2054,5202405010,,
240,110,,,一般事務費,2054,5202409011,,
240,110,,,一般事務費,2054,5202409800,,
240,110,,,房屋建築養護費,2063,total,total,128323.00
240,110,,,房屋建築養護費,2063,5202400100,,1050.00
240,110,,,房屋建築養護費,2063,5202401000,,27977.00
240,110,,,房屋建築養護費,2063,5202402010,,24725.00
240,110,,,房屋建築養護費,2063,5202402020,,55696.00
240,110,,,房屋建築養護費,2063,5202402030,,16825.00
240,110,,,房屋建築養護費,2063,5202404000,,2050.00
240,110,,,房屋建築養護費,2063,5202405010,,
240,110,,,房屋建築養護費,2063,5202409011,,
240,110,,,房屋建築養護費,2063,5202409800,,
240,110,,,車輛及辦公器具養護費,2066,total,total,2723.00
240,110,,,車輛及辦公器具養護費,2066,5202400100,,398.00
240,110,,,車輛及辦公器具養護費,2066,5202401000,,95.00
240,110,,,車輛及辦公器具養護費,2066,5202402010,,733.00
240,110,,,車輛及辦公器具養護費,2066,5202402020,,882.00
240,110,,,車輛及辦公器具養護費,2066,5202402030,,536.00
240,110,,,車輛及辦公器具養護費,2066,5202404000,,79.00
240,110,,,車輛及辦公器具養護費,2066,5202405010,,
240,110,,,車輛及辦公器具養護費,2066,5202409011,,
240,110,,,車輛及辦公器具養護費,2066,5202409800,,
240,110,,,設施及機械設備養護費,2069,total,total,337040.00
240,110,,,設施及機械設備養護費,2069,5202400100,,3020.00
240,110,,,設施及機械設備養護費,2069,5202401000,,105821.00
240,110,,,設施及機械設備養護費,2069,5202402010,,59610.00
240,110,,,設施及機械設備養護費,2069,5202402020,,132700.00
240,110,,,設施及機械設備養護費,2069,5202402030,,29929.00
240,110,,,設施及機械設備養護費,2069,5202404000,,5960.00
240,110,,,設施及機械設備養護費,2069,5202405010,,
240,110,,,設施及機械設備養護費,2069,5202409011,,
240,110,,,設施及機械設備養護費,2069,5202409800,,
240,110,,,國內旅費,2072,total,total,45358.00
240,110,,,國內旅費,2072,5202400100,,35.00
240,110,,,國內旅費,2072,5202401000,,27014.00
240,110,,,國內旅費,2072,5202402010,,5040.00
240,110,,,國內旅費,2072,5202402020,,6190.00
240,110,,,國內旅費,2072,5202402030,,6459.00
240,110,,,國內旅費,2072,5202404000,,620.00
240,110,,,國內旅費,2072,5202405010,,
240,110,,,國內旅費,2072,5202409011,,
240,110,,,國內旅費,2072,5202409800,,
240,110,,,大陸地區旅費,2075,total,total,14837.00
240,110,,,大陸地區旅費,2075,5202400100,,
240,110,,,大陸地區旅費,2075,5202401000,,7550.00
240,110,,,大陸地區旅費,2075,5202402010,,2986.00
240,110,,,大陸地區旅費,2075,5202402020,,1419.00
