id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,經資門,收入實現數,減項_收入待納庫數,加項_以前年度待納庫繳庫數,加項_以前年度撥款於本年度繳還數_材料,加項_以前年度撥款於本年度繳還數_存出保證金,加項_以前年度撥款於本年度繳還數_其他應收款,加項_預收款,加項_剔除經費,繳付公庫數
501,11007,110,07,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11007,110,07,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11007,110,07,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11007,110,07,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11007,110,07,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11007,110,07,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11007,110,07,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11007,110,07,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11007,110,07,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,本年度,,,,11179764,0,0,0,0,0,0,0,11179764
501,11008,110,08,1,,0405010301,一般賠償收入,,110092,0,0,0,0,0,0,0,110092
501,11008,110,08,1,,0505010102,證照費,,13500,0,0,0,0,0,0,0,13500
501,11008,110,08,1,,0505010303,資料使用費,,912726,0,0,0,0,0,0,0,912726
501,11008,110,08,1,,0705010103,租金收入,,9225672,0,0,0,0,0,0,0,9225672
501,11008,110,08,1,,0705010500,廢舊物資售價,,16426,0,0,0,0,0,0,0,16426
501,11008,110,08,1,,1205010201,收回以前年度歲出,,14583,0,0,0,0,0,0,0,14583
501,11008,110,08,1,,1205010210,其他雜項收入,,886765,0,0,0,0,0,0,0,886765
501,11008,110,08,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11008,110,08,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,本年度,,,,11733839,0,0,0,0,0,0,0,11733839
501,11009,110,09,1,,0405010301,一般賠償收入,,110092,0,0,0,0,0,0,0,110092
501,11009,110,09,1,,0505010102,證照費,,15000,0,0,0,0,0,0,0,15000
501,11009,110,09,1,,0505010303,資料使用費,,936408,0,0,0,0,0,0,0,936408
501,11009,110,09,1,,0705010103,租金收入,,9707940,0,0,0,0,0,0,0,9707940
501,11009,110,09,1,,0705010500,廢舊物資售價,,18581,0,0,0,0,0,0,0,18581
501,11009,110,09,1,,1205010201,收回以前年度歲出,,23731,0,0,0,0,0,0,0,23731
501,11009,110,09,1,,1205010210,其他雜項收入,,922087,0,0,0,0,0,0,0,922087
501,11009,110,09,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11009,110,09,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,本年度,,,,13191791,0,0,0,0,0,0,0,13191791
501,11010,110,10,1,,0405010301,一般賠償收入,,110717,0,0,0,0,0,0,0,110717
501,11010,110,10,1,,0505010102,證照費,,15000,0,0,0,0,0,0,0,15000
501,11010,110,10,1,,0505010303,資料使用費,,969700,0,0,0,0,0,0,0,969700
501,11010,110,10,1,,0705010103,租金收入,,10861149,0,0,0,0,0,0,0,10861149
501,11010,110,10,1,,0705010500,廢舊物資售價,,249581,0,0,0,0,0,0,0,249581
501,11010,110,10,1,,1205010201,收回以前年度歲出,,23731,0,0,0,0,0,0,0,23731
501,11010,110,10,1,,1205010210,其他雜項收入,,961913,0,0,0,0,0,0,0,961913
501,11010,110,10,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11010,110,10,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,本年度,,,,14497781,0,0,0,0,0,0,0,14497781
501,11011,110,11,1,,0405010301,一般賠償收入,,144664,0,0,0,0,0,0,0,144664
501,11011,110,11,1,,0505010102,證照費,,19500,0,0,0,0,0,0,0,19500
501,11011,110,11,1,,0505010303,資料使用費,,1014870,0,0,0,0,0,0,0,1014870
501,11011,110,11,1,,0705010103,租金收入,,12014358,0,0,0,0,0,0,0,12014358
501,11011,110,11,1,,0705010500,廢舊物資售價,,274209,0,0,0,0,0,0,0,274209
501,11011,110,11,1,,1205010201,收回以前年度歲出,,29972,0,0,0,0,0,0,0,29972
501,11011,110,11,1,,1205010210,其他雜項收入,,1000208,0,0,0,0,0,0,0,1000208
501,11011,110,11,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11011,110,11,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,本年度,,,,18349975,0,0,0,0,0,0,0,18349975
501,11012,110,12,1,,0405010301,一般賠償收入,,2704423,0,0,0,0,0,0,0,2704423
501,11012,110,12,1,,0505010102,證照費,,24000,0,0,0,0,0,0,0,24000
501,11012,110,12,1,,0505010303,資料使用費,,1108970,0,0,0,0,0,0,0,1108970
501,11012,110,12,1,,0705010103,租金收入,,13167567,0,0,0,0,0,0,0,13167567
501,11012,110,12,1,,0705010500,廢舊物資售價,,274209,0,0,0,0,0,0,0,274209
501,11012,110,12,1,,1205010201,收回以前年度歲出,,29972,0,0,0,0,0,0,0,29972
501,11012,110,12,1,,1205010210,其他雜項收入,,1040834,0,0,0,0,0,0,0,1040834
501,11012,110,12,1,以前年度,,,,0,0,0,0,0,5524194,0,0,5524194
501,11012,110,12,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,5524194,0,0,5524194
501,11012,110,12,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,5524194,0,0,5524194
501,11012,110,12,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11012,110,12,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,本年度,,,,328381,0,0,0,0,0,0,0,328381
501,11101,111,01,1,,0405010301,一般賠償收入,,64822,0,0,0,0,0,0,0,64822
501,11101,111,01,1,,0505010102,證照費,,3000,0,0,0,0,0,0,0,3000
501,11101,111,01,1,,0505010303,資料使用費,,143190,0,0,0,0,0,0,0,143190
501,11101,111,01,1,,0705010103,租金收入,,34974,0,0,0,0,0,0,0,34974
501,11101,111,01,1,,0705010500,廢舊物資售價,,43990,0,0,0,0,0,0,0,43990
501,11101,111,01,1,,1205010201,收回以前年度歲出,,620,0,0,0,0,0,0,0,620
501,11101,111,01,1,,1205010210,其他雜項收入,,37785,0,0,0,0,0,0,0,37785
501,11101,111,01,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11101,111,01,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,本年度,,,,698778,0,0,0,0,0,0,0,698778
501,11102,111,02,1,,0405010301,一般賠償收入,,65665,0,0,0,0,0,0,0,65665
501,11102,111,02,1,,0505010102,證照費,,7500,0,0,0,0,0,0,0,7500
501,11102,111,02,1,,0505010303,資料使用費,,427428,0,0,0,0,0,0,0,427428
501,11102,111,02,1,,0705010103,租金收入,,69948,0,0,0,0,0,0,0,69948
501,11102,111,02,1,,0705010500,廢舊物資售價,,43990,0,0,0,0,0,0,0,43990
501,11102,111,02,1,,1205010201,收回以前年度歲出,,9827,0,0,0,0,0,0,0,9827
501,11102,111,02,1,,1205010210,其他雜項收入,,74420,0,0,0,0,0,0,0,74420
501,11102,111,02,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11102,111,02,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,本年度,,,,1013096,0,0,0,0,0,0,0,1013096
501,11103,111,03,1,,0405010301,一般賠償收入,,65665,0,0,0,0,0,0,0,65665
501,11103,111,03,1,,0505010102,證照費,,15000,0,0,0,0,0,0,0,15000
501,11103,111,03,1,,0505010303,資料使用費,,602325,0,0,0,0,0,0,0,602325
501,11103,111,03,1,,0705010103,租金收入,,104922,0,0,0,0,0,0,0,104922
501,11103,111,03,1,,0705010500,廢舊物資售價,,52238,0,0,0,0,0,0,0,52238
501,11103,111,03,1,,1205010201,收回以前年度歲出,,11691,0,0,0,0,0,0,0,11691
501,11103,111,03,1,,1205010210,其他雜項收入,,161255,0,0,0,0,0,0,0,161255
501,11103,111,03,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11103,111,03,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,本年度,,,,5597051,0,0,0,0,0,0,0,5597051
501,11104,111,04,1,,0405010301,一般賠償收入,,65665,0,0,0,0,0,0,0,65665
501,11104,111,04,1,,0505010102,證照費,,21000,0,0,0,0,0,0,0,21000
501,11104,111,04,1,,0505010303,資料使用費,,633563,0,0,0,0,0,0,0,633563
501,11104,111,04,1,,0705010103,租金收入,,4612836,0,0,0,0,0,0,0,4612836
501,11104,111,04,1,,0705010500,廢舊物資售價,,52238,0,0,0,0,0,0,0,52238
501,11104,111,04,1,,1205010201,收回以前年度歲出,,11691,0,0,0,0,0,0,0,11691
501,11104,111,04,1,,1205010210,其他雜項收入,,200058,0,0,0,0,0,0,0,200058
501,11104,111,04,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11104,111,04,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,本年度,,,,7954896,0,0,0,0,0,0,0,7954896
501,11105,111,05,1,,0405010301,一般賠償收入,,77691,0,0,0,0,0,0,0,77691
501,11105,111,05,1,,0505010102,證照費,,24000,0,0,0,0,0,0,0,24000
501,11105,111,05,1,,0505010303,資料使用費,,668203,0,0,0,0,0,0,0,668203
501,11105,111,05,1,,0705010103,租金收入,,6884280,0,0,0,0,0,0,0,6884280
501,11105,111,05,1,,0705010500,廢舊物資售價,,52238,0,0,0,0,0,0,0,52238
501,11105,111,05,1,,1205010201,收回以前年度歲出,,11691,0,0,0,0,0,0,0,11691
501,11105,111,05,1,,1205010210,其他雜項收入,,236793,0,0,0,0,0,0,0,236793
501,11105,111,05,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11105,111,05,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,本年度,,,,9301263,0,0,0,0,0,0,0,9301263
501,11106,111,06,1,,0405010301,一般賠償收入,,94276,0,0,0,0,0,0,0,94276
501,11106,111,06,1,,0505010102,證照費,,28500,0,0,0,0,0,0,0,28500
501,11106,111,06,1,,0505010303,資料使用費,,707139,0,0,0,0,0,0,0,707139
501,11106,111,06,1,,0705010103,租金收入,,8037489,0,0,0,0,0,0,0,8037489
501,11106,111,06,1,,0705010500,廢舊物資售價,,53928,0,0,0,0,0,0,0,53928
501,11106,111,06,1,,1205010201,收回以前年度歲出,,2484,0,0,0,0,0,0,0,2484
501,11106,111,06,1,,1205010210,其他雜項收入,,377447,0,0,0,0,0,0,0,377447
501,11106,111,06,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11106,111,06,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,本年度,,,,11168875,0,0,0,0,0,0,0,11168875
501,11107,111,07,1,,0405010301,一般賠償收入,,289276,0,0,0,0,0,0,0,289276
501,11107,111,07,1,,0505010102,證照費,,30000,0,0,0,0,0,0,0,30000
501,11107,111,07,1,,0505010303,資料使用費,,737549,0,0,0,0,0,0,0,737549
501,11107,111,07,1,,0705010103,租金收入,,9190698,0,0,0,0,0,0,0,9190698
501,11107,111,07,1,,0705010500,廢舊物資售價,,53928,0,0,0,0,0,0,0,53928
501,11107,111,07,1,,1205010201,收回以前年度歲出,,2484,0,0,0,0,0,0,0,2484
501,11107,111,07,1,,1205010210,其他雜項收入,,864940,0,0,0,0,0,0,0,864940
501,11107,111,07,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,"7. 收回以前年度撥款之零用金",,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,"8. 領用以前年度撥款之材料",,,,0,0,0,0,0,0,0,0,0
501,11107,111,07,1,四、收回剔除經費,,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,本年度,,,,12540801,0,0,0,0,0,0,0,12540801
501,11108,111,08,1,,0405010301,一般賠償收入,,309992,0,0,0,0,0,0,0,309992
501,11108,111,08,1,,0505010102,證照費,,31500,0,0,0,0,0,0,0,31500
501,11108,111,08,1,,0505010303,資料使用費,,892797,0,0,0,0,0,0,0,892797
501,11108,111,08,1,,0705010103,租金收入,,10343907,0,0,0,0,0,0,0,10343907
501,11108,111,08,1,,0705010500,廢舊物資售價,,58346,0,0,0,0,0,0,0,58346
501,11108,111,08,1,,1205010201,收回以前年度歲出,,2484,0,0,0,0,0,0,0,2484
501,11108,111,08,1,,1205010210,其他雜項收入,,901775,0,0,0,0,0,0,0,901775
501,11108,111,08,1,以前年度,,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,一、以前年度應收(保留)數,,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,二、以前年度歲入納庫款,,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,三、收回以前年度支出賸餘款,,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,"1. 以前年度已撥繳之暫付、預付款支用收回",,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,"2. 審計部修正減列支出實現數",,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,"3. 審計部修正減列應付數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,"4. 審計部修正減列支出保留數-已撥款",,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,"5. 保留數、應付款-已撥款部分收回不再繼續支用",,,,0,0,0,0,0,0,0,0,0
501,11108,111,08,1,"6. 收回以前年度撥款之存出保證金",,,,0,0,0,0,0,0,0,0,0
