id,time,會計年度,月份,會計分類,科目名稱,取得成本,以前年度累計折舊_長期投資評價,本年度資本資產成本變動_增加數,本年度資本資產成本變動_減少數,本年度累計折舊_長期投資評價變動數,期末帳面金額,備註
401,11006,110,06,2,140801租賃資產,0,0,0,0,0,0,
401,11006,110,06,2,140901租賃權益改良,0,0,0,0,0,0,
401,11006,110,06,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11006,110,06,2,141101購建中固定資產,0,0,891390,0,0,891390,
401,11006,110,06,2,150101遞耗資產,0,0,0,0,0,0,
401,11006,110,06,2,160101權利,0,0,0,0,0,0,
401,11006,110,06,2,160102電腦軟體,126006317,0,18187115,45996383,0,98197049,
401,11006,110,06,2,160104發展中之無形資產,950000,0,0,0,0,950000,
401,11006,110,06,2,160199其他無形資產,0,0,0,0,0,0,
401,11006,110,06,2,189901什項資產,0,0,0,0,0,0,
401,11007,110,07,2,13長期投資,0,0,0,0,0,0,"：本年度成本變動增加數25,847,805元，較設備及投資預算執行數25,944,805元差異97,000元，主要係部分資本支出未列財產所致。"
401,11007,110,07,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11007,110,07,2,140201土地改良物,0,0,0,0,0,0,
401,11007,110,07,2,140401房屋建築及設備,1639719725,-628878921,0,0,-15737061,995103743,
401,11007,110,07,2,140501機械及設備,837677544,-736401832,1628652,11715842,-4982336,86206186,
401,11007,110,07,2,140601交通及運輸設備,539930879,-380372408,478780,11767248,-19484149,128785854,
401,11007,110,07,2,140701雜項設備,377939311,-329632907,5026578,84435861,72911707,41808828,
401,11007,110,07,2,140801租賃資產,0,0,0,0,0,0,
401,11007,110,07,2,140901租賃權益改良,0,0,0,0,0,0,
401,11007,110,07,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11007,110,07,2,141101購建中固定資產,0,0,891390,0,0,891390,
401,11007,110,07,2,150101遞耗資產,0,0,0,0,0,0,
401,11007,110,07,2,160101權利,0,0,0,0,0,0,
401,11007,110,07,2,160102電腦軟體,126006317,0,17822405,53301366,0,90527356,
401,11007,110,07,2,160104發展中之無形資產,950000,0,0,0,0,950000,
401,11007,110,07,2,160199其他無形資產,0,0,0,0,0,0,
401,11007,110,07,2,189901什項資產,0,0,0,0,0,0,
401,11008,110,08,2,13長期投資,0,0,0,0,0,0,"：本年度成本變動增加數92,399,569元，較設備及投資預算執行數92,884,569元差異485,000元，主要係部分資本支出未列財產所致。"
401,11008,110,08,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11008,110,08,2,140201土地改良物,0,0,0,0,0,0,
401,11008,110,08,2,140401房屋建築及設備,1639719725,-628878921,0,0,-17985215,992855589,
401,11008,110,08,2,140501機械及設備,837677544,-736401832,3327797,14663841,-4368048,85571620,
401,11008,110,08,2,140601交通及運輸設備,539930879,-380372408,46038038,20493929,-16461169,168641411,
401,11008,110,08,2,140701雜項設備,377939311,-329632907,5676883,108058408,94627192,40552071,
401,11008,110,08,2,140801租賃資產,0,0,0,0,0,0,
401,11008,110,08,2,140901租賃權益改良,0,0,0,0,0,0,
401,11008,110,08,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11008,110,08,2,141101購建中固定資產,0,0,18745219,0,0,18745219,
401,11008,110,08,2,150101遞耗資產,0,0,0,0,0,0,
401,11008,110,08,2,160101權利,0,0,0,0,0,0,
401,11008,110,08,2,160102電腦軟體,126006317,0,18611632,60738932,0,83879017,
401,11008,110,08,2,160104發展中之無形資產,950000,0,0,0,0,950000,
401,11008,110,08,2,160199其他無形資產,0,0,0,0,0,0,
401,11008,110,08,2,189901什項資產,0,0,0,0,0,0,
401,11009,110,09,2,13長期投資,0,0,0,0,0,0,"：本年度成本變動增加數102,768,312元，較設備及投資預算執行數103,253,312元差異485,000元，主要係部分資本支出未列財產所致。"
401,11009,110,09,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11009,110,09,2,140201土地改良物,0,0,0,0,0,0,
401,11009,110,09,2,140401房屋建築及設備,1639719725,-628878921,0,0,-20233364,990607440,
401,11009,110,09,2,140501機械及設備,837677544,-736401832,6061869,24793879,3312145,85855847,
401,11009,110,09,2,140601交通及運輸設備,539930879,-380372408,46038038,22319929,-19548912,163727668,
401,11009,110,09,2,140701雜項設備,377939311,-329632907,9431448,113857273,98965898,42846477,
401,11009,110,09,2,140801租賃資產,0,0,0,0,0,0,
401,11009,110,09,2,140901租賃權益改良,0,0,0,0,0,0,
401,11009,110,09,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11009,110,09,2,141101購建中固定資產,0,0,18745219,0,0,18745219,
401,11009,110,09,2,150101遞耗資產,0,0,0,0,0,0,
401,11009,110,09,2,160101權利,0,0,0,0,0,0,
401,11009,110,09,2,160102電腦軟體,126006317,0,19991738,68140224,0,77857831,
401,11009,110,09,2,160104發展中之無形資產,950000,0,2500000,0,0,3450000,
401,11009,110,09,2,160199其他無形資產,0,0,0,0,0,0,
401,11009,110,09,2,189901什項資產,0,0,0,0,0,0,
401,11010,110,10,2,13長期投資,0,0,0,0,0,0,"：本年度成本變動增加數107,523,398元，較設備及投資預算執行數108,008,398元差異485,000元，主要係部分資本支出未列財產所致。"
401,11010,110,10,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11010,110,10,2,140201土地改良物,0,0,0,0,0,0,
401,11010,110,10,2,140401房屋建築及設備,1639719725,-628878921,0,0,-22481518,988359286,
401,11010,110,10,2,140501機械及設備,837677544,-736401832,6061869,28764227,4894266,83467620,
401,11010,110,10,2,140601交通及運輸設備,539930879,-380372408,46301883,22319929,-24362384,159178041,
401,11010,110,10,2,140701雜項設備,377939311,-329632907,10260148,114670392,98383516,42279676,
401,11010,110,10,2,140801租賃資產,0,0,0,0,0,0,
401,11010,110,10,2,140901租賃權益改良,0,0,0,0,0,0,
401,11010,110,10,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11010,110,10,2,141101購建中固定資產,0,0,18745219,0,0,18745219,
401,11010,110,10,2,150101遞耗資產,0,0,0,0,0,0,
401,11010,110,10,2,160101權利,0,0,0,0,0,0,
401,11010,110,10,2,160102電腦軟體,126006317,0,23654279,75562407,0,74098189,
401,11010,110,10,2,160104發展中之無形資產,950000,0,2500000,0,0,3450000,
401,11010,110,10,2,160199其他無形資產,0,0,0,0,0,0,
401,11010,110,10,2,189901什項資產,0,0,0,0,0,0,
401,11011,110,11,2,13長期投資,0,0,0,0,0,0,"：本年度成本變動增加數133,610,592元，較設備及投資預算執行數134,095,592元差異485,000元，主要係部分資本支出未列財產所致。"
401,11011,110,11,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11011,110,11,2,140201土地改良物,0,0,0,0,0,0,
401,11011,110,11,2,140401房屋建築及設備,1639719725,-628878921,0,0,-24729667,986111137,
401,11011,110,11,2,140501機械及設備,837677544,-736401832,6296732,29843223,3652045,81381266,
401,11011,110,11,2,140601交通及運輸設備,539930879,-380372408,55601883,22409577,-29088453,163662324,
401,11011,110,11,2,140701雜項設備,377939311,-329632907,11079828,115420335,97759613,41725510,
401,11011,110,11,2,140801租賃資產,0,0,0,0,0,0,
401,11011,110,11,2,140901租賃權益改良,0,0,0,0,0,0,
401,11011,110,11,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11011,110,11,2,141101購建中固定資產,0,0,18745219,0,0,18745219,
401,11011,110,11,2,150101遞耗資產,0,0,0,0,0,0,
401,11011,110,11,2,160101權利,0,0,0,0,0,0,
401,11011,110,11,2,160102電腦軟體,126006317,0,39386930,84284559,0,81108688,
401,11011,110,11,2,160104發展中之無形資產,950000,0,2500000,0,0,3450000,
401,11011,110,11,2,160199其他無形資產,0,0,0,0,0,0,
401,11011,110,11,2,189901什項資產,0,0,0,0,0,0,
401,11012,110,12,2,13長期投資,0,0,0,0,0,0,":
本年度成本變動增加數241,500,468元，較設備及投資預算執行數212,249,327元差異29,251,141元，主要原因為：1.行政院資通安全處協助本院購置閉路電視頭端系統1,000萬元。2.本院購置閉路電視頭端系統第二期款尚未支付已先取得財產20,489,949元。3.本院委員住宿會館整修先期規劃費等部分資本支出未列財產計1,238,808元。"
401,11012,110,12,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11012,110,12,2,140201土地改良物,0,0,0,0,0,0,
401,11012,110,12,2,140401房屋建築及設備,1639719725,-628878921,0,0,-26977821,983862983,
401,11012,110,12,2,140501機械及設備,837677544,-736401832,13291523,30260338,1735593,86042490,
401,11012,110,12,2,140601交通及運輸設備,539930879,-380372408,113360534,22417282,-34199171,216302552,
401,11012,110,12,2,140701雜項設備,377939311,-329632907,38527940,115740987,96469156,67562513,
401,11012,110,12,2,140801租賃資產,0,0,0,0,0,0,
401,11012,110,12,2,140901租賃權益改良,0,0,0,0,0,0,
401,11012,110,12,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11012,110,12,2,141101購建中固定資產,0,0,18745219,0,0,18745219,
401,11012,110,12,2,150101遞耗資產,0,0,0,0,0,0,
401,11012,110,12,2,160101權利,0,0,0,0,0,0,
401,11012,110,12,2,160102電腦軟體,126006317,0,55075252,91017977,0,90063592,
401,11012,110,12,2,160104發展中之無形資產,950000,0,2500000,0,0,3450000,
401,11012,110,12,2,160199其他無形資產,0,0,0,0,0,0,
401,11012,110,12,2,189901什項資產,0,0,0,0,0,0,
401,11101,111,01,2,13長期投資,0,0,0,0,0,0,
401,11101,111,01,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11101,111,01,2,140201土地改良物,0,0,0,0,0,0,
401,11101,111,01,2,140401房屋建築及設備,1639719725,-655856742,0,0,-2248149,981614834,
401,11101,111,01,2,140501機械及設備,820708729,-734666239,0,6504619,4203226,83741097,
401,11101,111,01,2,140601交通及運輸設備,630874131,-414571579,0,5063199,-851008,210388345,
401,11101,111,01,2,140701雜項設備,300726264,-233163751,86064,11869206,10008471,65787842,
401,11101,111,01,2,140801租賃資產,0,0,0,0,0,0,
401,11101,111,01,2,140901租賃權益改良,0,0,0,0,0,0,
401,11101,111,01,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11101,111,01,2,141101購建中固定資產,18745219,0,0,0,0,18745219,
401,11101,111,01,2,150101遞耗資產,0,0,0,0,0,0,
401,11101,111,01,2,160101權利,0,0,0,0,0,0,
401,11101,111,01,2,160102電腦軟體,90063592,0,0,6085343,0,83978249,
401,11101,111,01,2,160104發展中之無形資產,3450000,0,0,0,0,3450000,
401,11101,111,01,2,160199其他無形資產,0,0,0,0,0,0,
401,11101,111,01,2,189901什項資產,0,0,0,0,0,0,
401,11102,111,02,2,13長期投資,0,0,0,0,0,0,
401,11102,111,02,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11102,111,02,2,140201土地改良物,0,0,0,0,0,0,
401,11102,111,02,2,140401房屋建築及設備,1639719725,-655856742,0,0,-4496303,979366680,
401,11102,111,02,2,140501機械及設備,820708729,-734666239,0,9435613,4896160,81503037,
401,11102,111,02,2,140601交通及運輸設備,630874131,-414571579,0,22935135,11526602,204894019,
401,11102,111,02,2,140701雜項設備,300726264,-233163751,234028,12075506,8614403,64335438,
401,11102,111,02,2,140801租賃資產,0,0,0,0,0,0,
401,11102,111,02,2,140901租賃權益改良,0,0,0,0,0,0,
401,11102,111,02,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11102,111,02,2,141101購建中固定資產,18745219,0,0,0,0,18745219,
401,11102,111,02,2,150101遞耗資產,0,0,0,0,0,0,
401,11102,111,02,2,160101權利,0,0,0,0,0,0,
401,11102,111,02,2,160102電腦軟體,90063592,0,613150,10664601,0,80012141,
401,11102,111,02,2,160104發展中之無形資產,3450000,0,0,0,0,3450000,
401,11102,111,02,2,160199其他無形資產,0,0,0,0,0,0,
401,11102,111,02,2,189901什項資產,0,0,0,0,0,0,
401,11103,111,03,2,13長期投資,0,0,0,0,0,0,
401,11103,111,03,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11103,111,03,2,140201土地改良物,0,0,0,0,0,0,
401,11103,111,03,2,140401房屋建築及設備,1639719725,-655856742,0,0,-6744452,977118531,
401,11103,111,03,2,140501機械及設備,820708729,-734666239,156360,11081747,4432907,79550010,
401,11103,111,03,2,140601交通及運輸設備,630874131,-414571579,165500,23341625,6616763,199743190,
401,11103,111,03,2,140701雜項設備,300726264,-233163751,628769,12258140,7199548,63132690,
401,11103,111,03,2,140801租賃資產,0,0,0,0,0,0,
401,11103,111,03,2,140901租賃權益改良,0,0,0,0,0,0,
401,11103,111,03,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11103,111,03,2,141101購建中固定資產,18745219,0,0,0,0,18745219,
401,11103,111,03,2,150101遞耗資產,0,0,0,0,0,0,
401,11103,111,03,2,160101權利,0,0,0,0,0,0,
401,11103,111,03,2,160102電腦軟體,90063592,0,10673634,16822675,0,83914551,
401,11103,111,03,2,160104發展中之無形資產,3450000,0,0,0,0,3450000,
401,11103,111,03,2,160199其他無形資產,0,0,0,0,0,0,
401,11103,111,03,2,189901什項資產,0,0,0,0,0,0,
401,11104,111,04,2,13長期投資,0,0,0,0,0,0,
401,11104,111,04,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11104,111,04,2,140201土地改良物,0,0,0,0,0,0,
401,11104,111,04,2,140401房屋建築及設備,1639719725,-655856742,0,0,-8992606,974870377,
401,11104,111,04,2,140501機械及設備,820708729,-734666239,156360,11601184,2883441,77481107,
401,11104,111,04,2,140601交通及運輸設備,630874131,-414571579,16620354,23378625,1181240,210725521,
401,11104,111,04,2,140701雜項設備,300726264,-233163751,913969,13617712,6952589,61811359,
401,11104,111,04,2,140801租賃資產,0,0,0,0,0,0,
401,11104,111,04,2,140901租賃權益改良,0,0,0,0,0,0,
401,11104,111,04,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11104,111,04,2,141101購建中固定資產,18745219,0,0,0,0,18745219,
401,11104,111,04,2,150101遞耗資產,0,0,0,0,0,0,
401,11104,111,04,2,160101權利,0,0,0,0,0,0,
401,11104,111,04,2,160102電腦軟體,90063592,0,13864509,22842730,0,81085371,
401,11104,111,04,2,160104發展中之無形資產,3450000,0,0,0,0,3450000,
401,11104,111,04,2,160199其他無形資產,0,0,0,0,0,0,
401,11104,111,04,2,189901什項資產,0,0,0,0,0,0,
401,11105,111,05,2,13長期投資,0,0,0,0,0,0,"：本年度成本變動增加數71,289,910元，較設備及投資預算執行數72,356,556元差異1,066,646元，主要係本院「國會安全監控系統汰換案」款部分資本支出未列財產1,106,646元及「第10屆第3-4會期委員個人問政錄影專輯案」部分業務支出列財產40,000元所致。"
401,11105,111,05,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11105,111,05,2,140201土地改良物,0,0,0,0,0,0,
401,11105,111,05,2,140401房屋建築及設備,1639719725,-655856742,0,0,-11240747,972622236,
401,11105,111,05,2,140501機械及設備,820708729,-734666239,10544217,11750344,787799,85624162,
401,11105,111,05,2,140601交通及運輸設備,630874131,-414571579,37164303,43879924,-4162092,205424839,
401,11105,111,05,2,140701雜項設備,300726264,-233163751,5951599,13829462,5333404,65018054,
401,11105,111,05,2,140801租賃資產,0,0,0,0,0,0,
401,11105,111,05,2,140901租賃權益改良,0,0,0,0,0,0,
401,11105,111,05,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11105,111,05,2,141101購建中固定資產,18745219,0,0,0,0,18745219,
401,11105,111,05,2,150101遞耗資產,0,0,0,0,0,0,
401,11105,111,05,2,160101權利,0,0,0,0,0,0,
401,11105,111,05,2,160102電腦軟體,90063592,0,17629791,29521426,0,78171957,
401,11105,111,05,2,160104發展中之無形資產,3450000,0,0,0,0,3450000,
401,11105,111,05,2,160199其他無形資產,0,0,0,0,0,0,
401,11105,111,05,2,189901什項資產,0,0,0,0,0,0,
401,11106,111,06,2,13長期投資,0,0,0,0,0,0,"：本年度成本變動增加數76,120,644元，較設備及投資預算執行數77,194,334元差異1,073,690元，主要係本院「國會安全監控系統汰換案」款等部分資本支出未列財產1,113,690元及「第10屆第3-4會期委員個人問政錄影專輯案」部分業務支出列財產40,000元所致。"
401,11106,111,06,2,140101土地,4596333949,0,0,0,0,4596333949,
401,11106,111,06,2,140201土地改良物,0,0,0,0,0,0,
401,11106,111,06,2,140401房屋建築及設備,1639719725,-655856742,0,0,-13488900,970374083,
401,11106,111,06,2,140501機械及設備,820708729,-734666239,10632217,12303245,-905848,83465614,
401,11106,111,06,2,140601交通及運輸設備,630874131,-414571579,38627759,44066924,-9346218,201517169,
401,11106,111,06,2,140701雜項設備,300726264,-233163751,6261093,14671553,4511885,63663938,
401,11106,111,06,2,140801租賃資產,0,0,0,0,0,0,
401,11106,111,06,2,140901租賃權益改良,0,0,0,0,0,0,
401,11106,111,06,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,11106,111,06,2,141101購建中固定資產,18745219,0,1754051,0,0,20499270,
401,11106,111,06,2,150101遞耗資產,0,0,0,0,0,0,
401,11106,111,06,2,160101權利,0,0,0,0,0,0,
401,11106,111,06,2,160102電腦軟體,90063592,0,18610858,35469158,0,73205292,
401,11106,111,06,2,160104發展中之無形資產,3450000,0,234666,0,0,3684666,
401,11106,111,06,2,160199其他無形資產,0,0,0,0,0,0,
401,11106,111,06,2,189901什項資產,0,0,0,0,0,0,
401,11107,111,07,2,13長期投資,0,0,0,0,0,0,"：本年度成本變動增加數196,084,874元，較設備及投資預算執行數85,694,518元差異110,390,356元，主要係本院「國會安全監控系統汰換案」款等部分資本支出未列財產3,301,905元、「第10屆第3-4會期委員個人問政錄影專輯案」部分業務支出列財產40,000元、土地公告地價調整95,180,966元及以前年度付款取得之購建中固定資產，於本年完成結算後轉列歸屬之資產18,471,295元所致。"
401,11107,111,07,2,140101土地,4596333949,0,95180966,10049800,0,4681465115,
401,11107,111,07,2,140201土地改良物,0,0,0,0,0,0,
