id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,以前年度轉入數,減免,本月實現數,截至本月止累計實現數,調整數,尚未執行數
2001,11212,112,12,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11212,112,12,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11212,112,12,4,,,,0700000000-9,財產收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11212,112,12,,101,,,0720010000-4,教育部,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11212,112,12,,,1,,0720010100-9,財產孳息,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11212,112,12,,,,3,0720010103-7,租金收入,,,"
13657200
0
","
0
0
","
0
0
","
13657200
0
","
0
0
","
0
0
"
2001,11212,112,12,7,,,,1200000000-8,其他收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11212,112,12,,101,,,1220010000-3,教育部,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11212,112,12,,,1,,1220010200-2,雜項收入,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11212,112,12,,,,1,1220010201-5,收回以前年度歲出,,,"
510880
0
","
22324
0
","
0
0
","
488556
0
","
0
0
","
0
0
"
2001,11212,112,12,,,,,,小計,,,"
14168080
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
0
0
"
2001,11212,112,12,,,,,,合計,,,"
17717497
0
","
22324
0
","
0
0
","
14145756
0
","
0
0
","
3549417
0
"
2001,11301,113,01,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11301,113,01,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11301,113,01,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11301,113,01,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11301,113,01,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11301,113,01,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11301,113,01,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11301,113,01,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11301,113,01,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11301,113,01,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11301,113,01,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11301,113,01,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11301,113,01,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11301,113,01,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11301,113,01,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12579000
0
"
2001,11301,113,01,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12579000
0
"
2001,11301,113,01,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12579000
0
"
2001,11301,113,01,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12579000
0
"
2001,11301,113,01,,,,,,小計,,,"
12587720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12587720
0
"
2001,11301,113,01,,,,,,合計,,,"
16137137
0
","
0
0
","
0
0
","
0
0
","
0
0
","
16137137
0
"
2001,11302,113,02,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11302,113,02,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11302,113,02,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11302,113,02,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11302,113,02,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11302,113,02,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11302,113,02,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11302,113,02,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11302,113,02,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11302,113,02,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11302,113,02,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11302,113,02,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11302,113,02,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11302,113,02,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11302,113,02,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12579000
0
"
2001,11302,113,02,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12579000
0
"
2001,11302,113,02,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12579000
0
"
2001,11302,113,02,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12579000
0
"
2001,11302,113,02,,,,,,小計,,,"
12587720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
12587720
0
"
2001,11302,113,02,,,,,,合計,,,"
16137137
0
","
0
0
","
0
0
","
0
0
","
0
0
","
16137137
0
"
2001,11303,113,03,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11303,113,03,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11303,113,03,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11303,113,03,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11303,113,03,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11303,113,03,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11303,113,03,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11303,113,03,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11303,113,03,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11303,113,03,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11303,113,03,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11303,113,03,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11303,113,03,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11303,113,03,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11303,113,03,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
9500373
0
","
9500373
0
","
0
0
","
3078627
0
"
2001,11303,113,03,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
9500373
0
","
9500373
0
","
0
0
","
3078627
0
"
2001,11303,113,03,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
9500373
0
","
9500373
0
","
0
0
","
3078627
0
"
2001,11303,113,03,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
9500373
0
","
9500373
0
","
0
0
","
3078627
0
"
2001,11303,113,03,,,,,,小計,,,"
12587720
0
","
0
0
","
9500373
0
","
9500373
0
","
0
0
","
3087347
0
"
2001,11303,113,03,,,,,,合計,,,"
16137137
0
","
0
0
","
9500373
0
","
9500373
0
","
0
0
","
6636764
0
"
2001,11304,113,04,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11304,113,04,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11304,113,04,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11304,113,04,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11304,113,04,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11304,113,04,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11304,113,04,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11304,113,04,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11304,113,04,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11304,113,04,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11304,113,04,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11304,113,04,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11304,113,04,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11304,113,04,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11304,113,04,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
3078627
0
","
12579000
0
","
0
0
","
0
0
"
2001,11304,113,04,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
3078627
0
","
12579000
0
","
0
0
","
0
0
"
2001,11304,113,04,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
3078627
0
","
12579000
0
","
0
0
","
0
0
"
2001,11304,113,04,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
3078627
0
","
12579000
0
","
0
0
","
0
0
"
2001,11304,113,04,,,,,,小計,,,"
12587720
0
","
0
0
","
3078627
0
","
12579000
0
","
0
0
","
8720
0
"
2001,11304,113,04,,,,,,合計,,,"
16137137
0
","
0
0
","
3078627
0
","
12579000
0
","
0
0
","
3558137
0
"
2001,11305,113,05,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11305,113,05,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11305,113,05,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11305,113,05,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11305,113,05,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11305,113,05,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11305,113,05,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11305,113,05,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11305,113,05,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11305,113,05,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11305,113,05,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11305,113,05,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11305,113,05,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11305,113,05,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11305,113,05,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11305,113,05,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11305,113,05,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11305,113,05,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11305,113,05,,,,,,小計,,,"
12587720
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
8720
0
"
2001,11305,113,05,,,,,,合計,,,"
16137137
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
3558137
0
"
2001,11306,113,06,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11306,113,06,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11306,113,06,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11306,113,06,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11306,113,06,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11306,113,06,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11306,113,06,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11306,113,06,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11306,113,06,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11306,113,06,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11306,113,06,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11306,113,06,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11306,113,06,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11306,113,06,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11306,113,06,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11306,113,06,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11306,113,06,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11306,113,06,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11306,113,06,,,,,,小計,,,"
12587720
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
8720
0
"
2001,11306,113,06,,,,,,合計,,,"
16137137
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
3558137
0
"
2001,11307,113,07,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11307,113,07,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11307,113,07,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11307,113,07,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11307,113,07,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11307,113,07,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11307,113,07,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11307,113,07,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11307,113,07,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11307,113,07,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11307,113,07,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11307,113,07,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11307,113,07,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11307,113,07,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11307,113,07,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11307,113,07,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11307,113,07,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11307,113,07,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11307,113,07,,,,,,小計,,,"
12587720
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
8720
0
"
2001,11307,113,07,,,,,,合計,,,"
16137137
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
3558137
0
"
2001,11308,113,08,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11308,113,08,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11308,113,08,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11308,113,08,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11308,113,08,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11308,113,08,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11308,113,08,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11308,113,08,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11308,113,08,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11308,113,08,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11308,113,08,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11308,113,08,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11308,113,08,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11308,113,08,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11308,113,08,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11308,113,08,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11308,113,08,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11308,113,08,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11308,113,08,,,,,,小計,,,"
12587720
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
8720
0
"
2001,11308,113,08,,,,,,合計,,,"
16137137
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
3558137
0
"
2001,11309,113,09,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11309,113,09,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11309,113,09,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11309,113,09,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11309,113,09,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11309,113,09,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11309,113,09,,100,,,1220010000-3,教育部,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11309,113,09,,,1,,1220010200-2,雜項收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11309,113,09,,,,1,1220010201-5,收回以前年度歲出,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11309,113,09,,,,,,小計,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
2001,11309,113,09,2,,,,0400000000-2,罰款及賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11309,113,09,,92,,,0420010000-8,教育部,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11309,113,09,,,2,,0420010300-1,賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11309,113,09,,,,1,0420010301-4,一般賠償收入,,,"
8720
0
","
0
0
","
0
0
","
0
0
","
0
0
","
8720
0
"
2001,11309,113,09,4,,,,0700000000-9,財產收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11309,113,09,,101,,,0720010000-4,教育部,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11309,113,09,,,1,,0720010100-9,財產孳息,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11309,113,09,,,,3,0720010103-7,租金收入,,,"
12579000
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
0
0
"
2001,11309,113,09,,,,,,小計,,,"
12587720
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
8720
0
"
2001,11309,113,09,,,,,,合計,,,"
16137137
0
","
0
0
","
0
0
","
12579000
0
","
0
0
","
3558137
0
"
2001,11310,113,10,7,,,,1100000000-2,其他收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11310,113,10,,99,,,1120010000-8,教育部,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11310,113,10,,,1,,1120010900-9,雜項收入,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11310,113,10,,,,1,1120010901-1,收回以前年度歲出,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11310,113,10,,,,,,小計,,,"
2357759
0
","
0
0
","
0
0
","
0
0
","
0
0
","
2357759
0
"
2001,11310,113,10,7,,,,1200000000-8,其他收入,,,"
1191658
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1191658
0
"
